source,target,Weight,source type,target type,source color,target color
Laurence Symonds,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Laurence and Teri Byrne,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Laurie Black,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Laurie Harding,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lawrence Kung,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lawrence Springborg,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lawson McCane,Queensland Greens,5,Individual,Agent for political party,#42d6a4,#08cad1
Leaders Institute Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Leaders Pty Ltd,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Leanne Du,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Leanne Margaret Jones,TERRY FRANCIS JONES,2,Individual,State candidate,#42d6a4,#0565f7
Lee Benjamin,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Lee Bermingham,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Lee Lenton,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Lee Rhiannon,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Leeson Pty Ltd,Katter's Australian Party (KAP),1,Corporation,Agent for political party,#ff6961,#08cad1
Leigh Atkinson AO,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lembiru Livestock Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Lendi,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lenore Keough,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Lenore Mary Keough,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Leo and Carol Keutmann,Cherish Life Queensland Inc,1,Individual,Organisation,#42d6a4,#ff6961
Leo and Carol Keutmann,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Leon Bachmann,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Leonardo Nucifora,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Leonie Barnes,Liberal National Party of Queensland,4,Individual,Agent for political party,#42d6a4,#08cad1
Lesley Clark,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Lesley Dalyell,Queensland Greens,4,Individual,Agent for political party,#42d6a4,#08cad1
Lesley McFarlane,Australian Labor Party (State of Queensland),2,Individual,Agent for political party,#42d6a4,#08cad1
Lester  Hughes ,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Letitia Santoro,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Lewis Michael Napa,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Lewis Napa,Australian Labor Party (State of Queensland),3,Individual,Agent for political party,#42d6a4,#08cad1
Lewis Ramsay,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lex McCarthy,Australian Labor Party (State of Queensland),3,Individual,Agent for political party,#42d6a4,#08cad1
Leytcorp Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Liam Flenady,Queensland Greens,2,Individual,Agent for political party,#42d6a4,#08cad1
Liam Hirst,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Liam McMahon,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Liam Nolan,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Liam O'Brien,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Liam Patrick Nolan,Queensland Greens,2,Individual,Agent for political party,#42d6a4,#08cad1
Liam Sheppard,Queensland Greens,2,Individual,Agent for political party,#42d6a4,#08cad1
Liang Zhang,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Libby Malter,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Libby Trickett,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lidolow Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Life Financial Planning,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lifeng Ji,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lighting Council Australia,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Lighting Council Australia Limited,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Likeminded Painters,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lily Qin,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lin Huang,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Linda Colley,Australian Labor Party (State of Queensland),13,Individual,Agent for political party,#42d6a4,#08cad1
Linda Hewitt,Pauline Hanson's One Nation Queensland Division,1,Individual,Agent for political party,#42d6a4,#08cad1
Linda Lavarch,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Linda Nguyen,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Linda Robertus,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Linda Vella,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Linda Whatman,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Lindon Leslie Cox,Animal Justice Party (Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay Australia Limited,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lindsay Caplick,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay Hall,Farmers United Limited,1,Individual,Organisation,#42d6a4,#ff6961
Lindsay Holt,Queensland Greens,10,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay P Holt,Queensland Greens,4,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay Packer,Liberal National Party of Queensland,5,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay Phillip Holt,Queensland Greens,9,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay Sharpe,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lindsay Temple,Family First Party Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Linn Holdings,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Lionel Moore,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lionhub Group Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lirui Zhu,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Lisa Callander,Liberal National Party of Queensland,5,Individual,Agent for political party,#42d6a4,#08cad1
Lisa Harris,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Lisa Hewitt,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lisa Joan Cockram,Queensland Greens,9,Individual,Agent for political party,#42d6a4,#08cad1
Lisa Piercy,Queensland Greens,3,Individual,Agent for political party,#42d6a4,#08cad1
Lisa Theodore,Liberal National Party of Queensland,4,Individual,Agent for political party,#42d6a4,#08cad1
LiveLife Pharmacy Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lives Lived Well Ltd.,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Liz Walters,Queensland Greens,7,Individual,Agent for political party,#42d6a4,#08cad1
Llew O'Brien,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lloyd Auctioneers & Valuers Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lloyd Auctioneers + Valuers Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Loan Market Group,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Local Government Association,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Local Government Association of Queensland,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Local Government Association of Queensland Limited,Australian Labor Party (State of Queensland),2,Corporation,Agent for political party,#ff6961,#08cad1
Local Government Association of Queensland Ltd,Australian Labor Party (State of Queensland),6,Corporation,Agent for political party,#ff6961,#08cad1
Local Government Association of Queensland Ltd,Liberal National Party of Queensland,3,Corporation,Agent for political party,#ff6961,#08cad1
Lockslie Trust,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lockyer Valley Waste Management,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Logan Campbell,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Logan Health Pty Ltd,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Longfield Management,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Longfield Projects Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lorraine J Waters,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Lorraine Pyefinch,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lorraine Waters,Queensland Greens,5,Individual,Agent for political party,#42d6a4,#08cad1
Louis Peter Rossi,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Louise  Foley,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Louise Draper,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Louise Foley,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
Louise Morris,Liberal National Party of Queensland,5,Individual,Agent for political party,#42d6a4,#08cad1
Louise Mortiss,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Louise Pensini,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Louise Scarr,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Lucas Kennedy,Australian Labor Party (State of Queensland),2,Individual,Agent for political party,#42d6a4,#08cad1
Lucas Management  Richard Lucas,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
Lucky Parke,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lucy Xixoping Zau,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Luigi Garozzo,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Luke Johnson,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Luke Trouchet,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Lush Cosmetics Australia,GETUP LIMITED,1,Corporation,Organisation,#ff6961,#ff6961
Lutyen Pty Ltd,Liberal National Party of Queensland,11,Corporation,Agent for political party,#ff6961,#08cad1
Lydia Matthews,Queensland Greens,4,Individual,Agent for political party,#42d6a4,#08cad1
Lyell Bary,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Lyn G Monson,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Lyn Gembal,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Lyn Graham,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Lyndsay Hall,Liberal National Party of Queensland,6,Individual,Agent for political party,#42d6a4,#08cad1
Lyndsay and Rina Hall,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lynette Coggan,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Lynette Williamson,Liberal National Party of Queensland,3,Individual,Agent for political party,#42d6a4,#08cad1
Lynn Jane Kelly,Queensland Greens,1,Individual,Agent for political party,#42d6a4,#08cad1
Lynn Rees,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
Lynne Madden,Australian Labor Party (State of Queensland),2,Individual,Agent for political party,#42d6a4,#08cad1
Lynton Rose,Liberal National Party of Queensland,2,Individual,Agent for political party,#42d6a4,#08cad1
Lynton and Helen Rose atf Auslink Trust,Liberal National Party of Queensland,2,Corporation,Agent for political party,#ff6961,#08cad1
Lyon Infrastructure Investments Unit Trust,Australian Labor Party (State of Queensland),1,Corporation,Agent for political party,#ff6961,#08cad1
Lytton Road Motel Pty Ltd,Liberal National Party of Queensland,1,Corporation,Agent for political party,#ff6961,#08cad1
M & D Wilkins,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
M & F Toohey,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
M Appea,Australian Labor Party (State of Queensland),1,Individual,Agent for political party,#42d6a4,#08cad1
M C Albrecht,Liberal National Party of Queensland,1,Individual,Agent for political party,#42d6a4,#08cad1
